product_id,product_name,brand,category,supplier_id,unit_cost,selling_price,reorder_level,temp_code,weight_kg,launch_date,is_discontinued
11605,HP Mouse,LEGO,Furniture,4955,100.69,152.6,34,TMP-RH6X92,26.29,2018-03-18,No
11606,Nike Monitor,HP,Pet Supplies,7106,417.27,703.44,40,TMP-6HSIV9,33.17,2024-04-29,No
11607,Whiskas Monitor,Samsung,,9087,278.91,445.76,96,TMP-0Z695L,28.79,2022-08-24,No
11608,Nike Bottle,Nestle,Pet Supplies,8048,7.12,10.22,107,TMP-M0W86X,48.78,2021-04-09,No
11609,Philips Desk,Apple,Books,2586,405.98,512.38,36,TMP-17SO0V,48.08,2026-03-14,No
11610, Dell Printer ,Puma,Books,3429,327.34,464.3,82,TMP-ID6DPO,9.09,2018-04-22,No
11611,Nestle Desk,Nike,Toys,6500,288.92,419.11,111,TMP-W4FT70,36.53,2021-07-21,No
11612,Logitech Printer,Whiskas,Home & Kitchen,9341,102.58,184.36,57,TMP-S8BGZN,26.82,2022-12-09,No
11613,Nestle Phone,Canon,Pet Supplies,8651,303.17,660.93,31,TMP-E4F0T8,48.35,2023-10-09,No
11614,Whiskas Printer,IKEA,Home & Kitchen,543,303.73,532.45,22,TMP-7DJO6P,1.58,2021-03-08,Yes
11615,Puma Bottle,HP,Grocery,1884,451.61,794.81,28,TMP-T9OU23,41.28,2026-01-17,No
11616,Sony Lipstick,HP,Sports,9016,34.27,,67,TMP-4JVVXF,34.36,2020-07-06,No
11617,Whiskas Monitor,Adidas,Electronics,3576,166.49,321.03,65,TMP-G07TYK,33.16,2022-04-04,Yes
11618,HP Book,IKEA,Books,6439,344.94,601.67,39,TMP-79P8AZ,9.97,2018-09-24,No
11619,Logitech Bottle,Nestle,Books,7310,285.25,608.39,23,TMP-SVEX2L,38.45,2023-01-30,No
11620,Sony Lipstick,LEGO,Furniture,1437,3.37,5.47,39,TMP-SGSE5M,25.71,2022-09-24,No
11621,Dell Mouse,Nike,Clothing,1108,415.37,609.41,34,TMP-S6XFMM,45.12,2022-08-02,Yes
11622,LEGO Lipstick,LEGO,Toys,10057,213.18,422.71,113,TMP-PQV8TI,9.56,2020-10-01,No
11623,Nike Laptop,Philips,books,4659,348.37,682.35,25,TMP-KI5ZRS,12.88,2020-08-31,No
11624,Nike Dog Food,HP,Books,9395,392.83,775.09,15,TMP-YSHUJZ,35.89,2024-04-19,No
11625,HP Football,Whiskas,Clothing,5640,340.53,403.47,42,TMP-KF7WT8,24.2,2023-05-13,No
11626,Apple Phone,Puma,Office Supplies,7983,130.88,159.58,80,TMP-UBBDPQ,5.3,2025-07-16,Yes
11627,HP Football,LEGO,Beauty,2162,173.47,282.29,86,TMP-6H7EBH,30.4,2021-09-29,No
11628,Philips Dog Food,Logitech,Furniture,702,472.4,698.46,40,TMP-ECVDMN,47.35,2018-07-14,No
11629,Philips Monitor,Puma,Furniture,6612,150.14,232.52,81,TMP-VB1QDN,47.25,2021-03-24,No
11630,Canon Keyboard,KitchenAid,Books,5313,185.93,388.87,114,TMP-X1O0DC,1.66,2022-05-14,No
11631,Nike Keyboard,Nestle,Furniture,1949,337.7,546.82,34,TMP-WZFXIY,2.36,2023-04-09,No
11632,HP Lipstick,Nike,Toys,9695,137.11,165.71,84,TMP-UZXXJ6,25.86,2018-10-20,No
11633,LEGO Mouse,Nestle,Furniture,6317,372.62,811.64,32,TMP-4SLUGR,49.59,2018-09-18,No
11634,Puma Mixer,LEGO,Toys,4760,129.37,234.17,95,TMP-B1LRL0,20.75,2025-10-28,No
11635,Puma Mixer,Philips,Furniture,2461,443.6,492.88,78,TMP-9TTEG5,16.68,2019-08-13,No
11636,Sony Chair,Samsung,Home & Kitchen,6409,361.87,668.15,34,TMP-M45PJ2,27.79,2020-10-17,No
11637,Nike Printer,Whiskas,Beauty,4510,248.19,274.9,118,TMP-CSB8KX,10.45,2022-01-24,No
11638,Dell Monitor,Samsung,Electronics,1700,431.45,843.06,16,TMP-GFF08P,40.22,2019-10-14,No
11639,Canon Bottle,Nestle,Beauty,640,437.07,937.95,38,TMP-LN6F3I,6.11,2024-11-21,No
11640,Apple Phone,Nike,Toys,9707,315.35,467.23,81,TMP-4LI3XR,13.21,2018-05-23,No
11641,KitchenAid Toy Car,KitchenAid,Home & Kitchen,10364,402.52,625.16,35,TMP-QC1QIS,40.61,2025-11-29,No
11642,Puma Lipstick,Adidas,Pet Supplies,7470,64.63,115.06,67,TMP-JIKHWR,28.87,2020-06-27,No
11643,Nestle Monitor,Philips,Grocery,2964,201.84,351.31,34,TMP-UNR7TE,40.14,2024-01-28,No
11644,HP Printer,Adidas,Automotive,8162,18.54,30.25,91,TMP-CHBMMR,42.86,2024-10-25,No
11645,Sony Mouse,Apple,Sports,4900,240.22,322.05,82,TMP-MAY1GH,13.89,2018-03-26,No
11646,Adidas Printer,LEGO,Books,8435,175.78,385.84,30,TMP-8A90UO,26.36,2022-01-09,No
11647,Sony Headphones,LEGO,Office Supplies,9972,305.49,447.84,69,TMP-VXGOAM,49.14,2025-11-15,No
11648,Logitech Mixer,Logitech,Toys,5763,165.82,285.15,94,TMP-4HJDPM,23.5,2020-02-23,No
11649,Nestle Monitor,IKEA,Automotive,8118,323.32,524.17,39,TMP-CZ9J7O,30.13,2022-01-24,No
11650,Whiskas Book,Dell,Clothing,9073,443.72,610.36,19,TMP-SHYYDW,43.59,2021-05-24,No
11651,Sony Lipstick,HP,Beauty,3577,252.64,348.07,118,TMP-01FWAF,26.1,2024-11-15,No
11652,Nestle Football,KitchenAid,Furniture,3757,48.76,55.07,67,TMP-A5RVR3,15.23,2025-09-08,No
11653,Nike Printer,Adidas,Office Supplies,733,9.98,20.91,67,TMP-TID3G3,47.44,2025-11-27,No
11654,Adidas Book,Nike,Books,1030,320.22,478.79,33,TMP-S2K195,24.41,2023-08-21,No
11655,Sony Bottle,Dell,Furniture,7558,389.34,672.65,31,TMP-VN8Z7N,26.69,2020-09-13,Yes
11656,Apple Keyboard,Nike,Furniture,6545,207.74,370.2,110,TMP-L7JZ4L,30.77,2020-12-03,No
11657,Nike Phone,Philips,Electronics,6561,258.94,349.78,119,TMP-2A65NZ,40.46,2019-07-28,No
11658,HP Mixer,Logitech,Beauty,7857,155.28,,45,TMP-97GSZT,40.07,2024-08-15,No
11659,HP Monitor,Puma,Office Supplies,4506,100.38,192.45,40,TMP-TBCI3U,44.91,2021-06-22,No
11660,Sony Book,HP,Clothing,2475,292.26,534.73,23,TMP-NW6KOF,45.64,2019-03-24,No
11661,Sony Phone,Philips,beauty,8880,40.06,69.04,98,TMP-NZRF5S,31.97,2018-02-06,No
11662,Logitech Chair,HP,Grocery,5149,169.5,201.47,31,TMP-MSB2OJ,48.18,2024-05-05,No
11663,Canon Headphones,Nike,Grocery,4643,45.08,73.92,105,TMP-WG7QJ6,26.78,2019-08-05,No
11664,LEGO Football,IKEA,Grocery,8570,102.83,129.96,65,TMP-7W5F5O,44.83,2023-06-17,No
11665,KitchenAid Dog Food,Nike,Furniture,4517,95.99,203.85,95,TMP-VQV4IO,23.96,2021-12-22,No
11666,Nestle Toy Car,KitchenAid,Sports,4312,179.36,301.39,85,TMP-ICGJCG,17.35,2023-05-17,No
11667,Logitech Bottle,Samsung,Sports,382,220.46,355.71,102,TMP-DJQNMA,15.69,2024-07-12,No
11668,Dell Book,Nike,Sports,1100,44.78,89.83,43,TMP-YJ3HW3,43.49,2022-10-30,No
11669,IKEA Bottle,Sony,automotive,9639,428.93,911.29,36,TMP-PYC27M,9.51,2024-01-16,No
11670,Samsung Football,Philips,Pet Supplies,5974,90.64,197.12,63,TMP-YY9R5I,26.01,2021-10-21,No
11671,Dell Football,HP,Clothing,4207,66.89,121.58,35,TMP-DUF8U9,45.11,2020-03-16,No
11672,Philips Book,Dell,Clothing,4085,372.04,500.75,28,TMP-GJPSFC,31.56,2022-02-06,No
11673,Samsung Toy Car,HP,Grocery,3586,372.1,792.15,39,TMP-K59VIM,25.85,2018-12-06,No
11674,Nestle Football,Apple,Toys,1551,10.26,18.96,107,TMP-D1HDB7,23.85,2024-04-12,No
11675,Apple Printer,Logitech,Books,8889,191.42,217.51,36,TMP-24IH0G,49.87,2018-11-19,No
11676,HP Toy Car,IKEA,Office Supplies,7253,234.46,441.78,47,TMP-SKBTK8,9.69,2022-08-31,No
11677,Puma Desk,Philips,Clothing,1100,74.48,105.69,80,TMP-LV9X76,10.28,2022-01-27,No
11678,Puma Monitor,KitchenAid,Grocery,2009,239.21,290.93,33,TMP-4YYOB6,12.95,2024-07-15,No
11679,Puma Phone,Samsung,Books,10153,200.43,224.56,40,TMP-0V7DIG,11.63,2018-07-31,No
11680,Apple Dog Food,Nestle,Automotive,5005,485.91,1042.83,36,TMP-AF8YZ0,38.39,2018-04-16,No
11681,HP Book,Sony,Books,376,453.04,725.62,38,TMP-PKKK6Q,42.62,2022-02-22,No
11682,IKEA Desk,Apple,Sports,7700,148.28,279.79,112,TMP-3MYBV4,32.21,2025-02-28,No
11683,Puma Book,Logitech,Sports,1760,423.11,541.58,19,TMP-2UDS7L,28.54,2019-10-04,No
11684,,Canon,Toys,367,14.24,18.22,62,TMP-EP7X4F,39.29,2018-05-17,No
11685,KitchenAid Desk,IKEA,Electronics,6758,375.54,796.01,19,TMP-DQQM8G,42.93,2021-05-11,No
11686,Philips Mixer,Philips,Clothing,8825,270.29,404.54,37,TMP-VHG8UF,8.26,2022-06-11,No
11687,Nike Desk,Adidas,Furniture,3486,95.3,161.8,40,TMP-MG6QNG,3.87,2020-03-31,No
11688,Philips Laptop,Philips,Beauty,5215,160.77,306.45,94,TMP-JIOFFF,12.11,2021-07-20,No
11689,Puma Lipstick,Sony,Beauty,1181,212.05,327.96,96,TMP-8RIB0J,31.27,2023-04-18,No
11690,Sony Book,Philips,Clothing,3540,343.1,512.27,29,TMP-RNIILZ,14.59,2019-06-28,No
11691, Philips Dog Food ,Sony,Automotive,8687,77.38,118.7,87,TMP-XC3Y0A,19.01,2022-10-09,No
11692,Puma Monitor,KitchenAid,Grocery,1349,327.99,621.46,34,TMP-1SFYA2,8.91,2022-03-28,No
11693,KitchenAid Mouse,Nike,Office Supplies,1569,499.97,809.17,19,TMP-32Q8VC,20.83,2023-01-08,No
11694,Canon Mixer,Nestle,Office Supplies,5647,499.17,906.31,36,TMP-D4VSAV,11.13,2020-04-22,No
11695,Adidas Phone,Canon,Automotive,8134,210.19,374.07,71,TMP-B1ZAO7,26.57,2023-08-18,No
11696,LEGO Book,Philips,Furniture,1679,19.64,36.76,40,TMP-6HXHER,38.97,2019-11-18,No
11697, Whiskas Bottle ,IKEA,clothing,930,254.07,382.13,46,TMP-JTXEKH,35.46,2022-01-12,No
11698,KitchenAid Book,Nestle,Office Supplies,8780,407.85,790.65,23,TMP-OYFW4E,23.81,2022-11-13,No
11699,Adidas Phone,Dell,Sports,8292,77.06,114.73,50,TMP-VF8LY6,18.45,2021-02-18,No
11700,Philips Mouse,Canon,Books,8314,35.79,64.76,45,TMP-892RKA,45.16,2019-09-19,No
11701,Philips Desk,Dell,Grocery,8503,310.17,,36,TMP-LOQVX4,36.82,2024-05-26,Yes
11702,Samsung Desk,Nestle,Toys,61,317.77,553.93,37,TMP-IU00XA,5.22,2025-02-26,No
11703,Adidas Laptop,Nike,Sports,8106,71.03,122.66,117,TMP-WFDARA,23.05,2022-09-29,No
11704,Logitech Bottle,Apple,Home & Kitchen,3187,131.05,248.67,76,TMP-7NWCO6,47.96,2019-02-14,No
11705,HP Football,Canon,sports,6814,25.85,40.97,71,TMP-NHN2H9,35.4,2021-10-03,No
11706,Philips Book,Whiskas,Books,903,146.37,189.17,70,TMP-42YGVU,33.86,2024-09-01,No
11707,Philips Printer,Philips,Beauty,7725,189.24,341.52,86,TMP-5ZGAKX,12.28,2024-06-10,No
11708,Logitech Printer,Puma,Toys,5096,259.6,352.34,103,TMP-3BOLO7,30.02,2020-03-09,No
11709,Puma Monitor,Dell,Sports,10139,254.72,400.29,97,TMP-E047OC,9.44,2020-11-15,No
11710, LEGO Monitor ,Whiskas,Sports,1113,407.98,643.02,32,TMP-KYN2IR,38.49,2023-02-16,No
11711,Nike Laptop,Samsung,Office Supplies,727,343.87,544.93,40,TMP-JLCUPT,35.87,2019-02-10,No
11712,IKEA Monitor,IKEA,Toys,8783,467.34,517.87,24,TMP-YIP6TF,4.31,2020-01-21,No
11713,Nestle Football,HP,Grocery,2761,89.57,120.22,95,TMP-JWG3E5,37.46,2022-01-30,No
11714,Puma Toy Car,Whiskas,Toys,4789,134.96,213.25,50,TMP-CSE2U5,47.46,2020-06-05,No
11715,LEGO Printer,IKEA,Beauty,2962,205.42,384.95,67,TMP-YPSVZ7,26.33,2022-01-18,No
11716,Philips Dog Food,Apple,Clothing,1446,8.03,12.11,94,TMP-0VER6D,39.24,2024-08-14,No
11717,Apple Bottle,Adidas,Books,605,326.74,512.54,32,TMP-HS9DNO,7.41,2021-10-14,No
11718,Sony Toy Car,Dell,Electronics,4843,173.51,380.96,71,TMP-OW6F2N,45.42,2026-02-24,No
11719,Apple Toy Car,Sony,Toys,3145,374.81,431.4,89,TMP-ZCIG3U,30.32,2024-12-06,No
11720,Nike Laptop,IKEA,Automotive,4579,236.67,483.97,57,TMP-FP11SP,12.25,2021-11-29,No
11721,Nike Chair,Apple,Pet Supplies,632,200.5,366.25,86,TMP-P0J3JY,1.04,2023-12-31,No
11722,Puma Keyboard,Apple,Automotive,5901,447.68,908.11,27,TMP-BYVEA7,1.98,2018-09-05,No
11723,Puma Book,Dell,Toys,7468,450.33,656.7,20,TMP-6TA9HE,27.63,2024-12-17,No
11724,Canon Mixer,Philips,Books,2298,34.25,64.25,64,TMP-SLE57L,30.49,2021-10-15,No
11725,Philips Toy Car,Nike,Books,6158,234.27,383.3,112,TMP-LQ0D8C,34.81,2023-05-26,No
11726,Dell Phone,LEGO,Grocery,8018,165.61,199.84,69,TMP-ATQQIT,16.47,2025-10-24,No
11727,Sony Bottle,Adidas,Clothing,2948,252.97,335.69,58,TMP-O5RX8Z,29.96,2018-06-07,No
11728,IKEA Bottle,Apple,Clothing,4421,258.44,422.34,92,TMP-E32EAE,5.64,2019-08-02,No
11729,Sony Lipstick,Samsung,Toys,5206,66.55,131.02,30,TMP-911AN1,38.72,2022-05-06,No
11730,Dell Printer,Whiskas,Pet Supplies,5095,384.24,729.79,16,TMP-D0JBJW,6.74,2023-11-28,No
11731,Nestle Chair,KitchenAid,Office Supplies,9938,280.92,586.53,24,TMP-HC4781,41.83,2025-11-16,No
11732, Canon Keyboard ,HP,Toys,2415,371.09,659.26,38,TMP-Z7D756,19.01,2023-04-29,No
11733,Philips Toy Car,Adidas,Toys,9277,346.19,499.66,86,TMP-6ZWRDP,34.57,2022-04-17,No
11734,Nestle Bottle,Adidas,Books,7456,270.37,329.86,37,TMP-JEU0OZ,46.11,2019-05-18,No
11735,Philips Bottle,Sony,Pet Supplies,7129,499.17,1065.16,34,TMP-S4G0W3,34.64,2023-12-08,No
11736,Philips Lipstick,LEGO,Home & Kitchen,9825,456.61,783.29,28,TMP-HW4UJW,39.66,2020-03-30,No
11737,Philips Monitor,IKEA,Clothing,8706,116.1,144.63,71,TMP-R96PXC,19.37,2024-12-18,No
11738,Dell Chair,Philips,Toys,8932,443.06,890.68,29,TMP-9S6RV6,15.47,2019-05-24,No
11739,KitchenAid Football,IKEA,Automotive,484,195.61,229.02,36,TMP-D4GARC,34.26,2022-06-28,No
11740,Apple Football,Sony,Electronics,7255,423.04,801.67,27,TMP-M9E8H1,12.99,2025-04-11,No
11741,Whiskas Phone,Puma,Automotive,98,67.01,137.66,113,TMP-5JET9P,26.29,2018-08-14,No
11742,KitchenAid Mixer,Canon,Sports,7956,13.85,21.74,62,TMP-1AQR5K,1.74,2025-10-24,No
11743,Apple Printer,Canon,Beauty,7022,21.87,31.79,117,TMP-8Y1WFI,45.07,2021-05-17,No
11744,Sony Toy Car,Whiskas,Sports,10746,,678.5,27,TMP-W8Q23L,29.99,2022-07-23,No
11745,Canon Book,Sony,Grocery,1976,22.66,48.83,107,TMP-IJ7H3C,43.64,2025-12-14,Yes
11746,Apple Football,Logitech,Electronics,5829,88.68,189.88,60,TMP-US6WY8,36.35,2018-09-06,No
11747,Logitech Toy Car,Philips,Books,125,368.73,760.62,25,TMP-442U2P,36.9,2018-11-03,No
11748,Whiskas Chair,KitchenAid,Grocery,794,19.49,21.48,69,TMP-F8IFH9,46.96,2021-12-21,No
11749,Adidas Laptop,Logitech,Furniture,166,185.61,401.28,108,TMP-E8NNOH,34.43,2024-08-04,No
11750,Whiskas Headphones,Adidas,Pet Supplies,8521,2.13,4.21,36,TMP-5DHR8W,43.47,2024-04-23,No
11751,Puma Monitor,Puma,Clothing,8881,140.81,286.59,57,TMP-O4F5H7,26.04,2018-08-30,No
11752,,Whiskas,Office Supplies,6337,303.01,489.09,109,TMP-BLZTLA,47.22,2023-01-13,No
11753,Puma Laptop,Nike,Beauty,2731,313.69,481.53,88,TMP-OU5KQA,39.85,2019-07-04,Yes
11754,Philips Desk,Samsung,Books,6446,244.42,279.27,114,TMP-DZEYB2,42.18,2025-06-16,No
11755,HP Laptop,Sony,Sports,4023,221.06,328.82,78,TMP-K0NUOX,10.94,2018-06-14,No
11756,Apple Keyboard,Canon,Home & Kitchen,716,173.77,264.62,89,TMP-QSCUG5,15.85,2025-10-28,No
11757,Logitech Dog Food,Nestle,Furniture,5413,362.42,465.93,63,TMP-CSY69V,23.85,2021-07-18,No
11758,Adidas Toy Car,Dell,Automotive,6220,131.7,146.01,100,TMP-DIP7UB,26.05,2018-02-04,No
11759,Nike Lipstick,Whiskas,Automotive,1285,339.77,643.91,36,TMP-9S7V4Z,36.69,2021-04-13,No
11760,Nike Phone,Sony,Office Supplies,5325,318.0,476.06,65,TMP-4WK9L5,38.69,2020-03-27,No
11761, Dell Headphones ,Samsung,Furniture,5308,348.67,752.02,33,TMP-4UKODF,35.73,2023-08-19,No
11762,Philips Keyboard,Adidas,Groceries,5625,290.55,517.73,19,TMP-4EFGT3,47.63,2019-08-25,No
11763,Philips Toy Car,IKEA,Home & Kitchen,9854,21.2,27.6,107,TMP-TRO8IV,48.61,2023-02-16,No
11764,Dell Football,Adidas,Furniture,3476,125.03,231.63,65,TMP-CSV4FB,6.54,2018-01-17,No
11765,Dell Bottle,KitchenAid,Grocery,5677,244.61,435.76,96,TMP-APRK8P,3.48,2025-08-20,No
11766,Sony Football,Apple,Automotive,8229,377.08,669.6,40,TMP-OZB1LJ,36.68,2020-12-31,No
11767,Sony Chair,Samsung,Grocery,6471,286.29,320.66,76,TMP-XW40BY,2.05,2019-09-23,No
11768,Logitech Mouse,IKEA,Electronics,1924,145.34,226.67,91,TMP-RG8SEN,47.34,2025-05-14,No
11769,HP Desk,Whiskas,Sports,3467,408.01,647.74,32,TMP-40ZLAZ,17.46,2018-09-04,No
11770,Samsung Headphones,Whiskas,Clothing,5974,354.15,394.09,63,TMP-WG2AOP,5.12,2021-03-14,No
11771,Philips Chair,Nike,Clothing,746,4.61,9.28,52,TMP-N58I4A,39.08,2024-12-01,No
11772,Nestle Book,Canon,Beauty,3003,87.2,157.02,41,TMP-RLZ0HC,13.03,2021-10-05,No
11773,Apple Headphones,Philips,Grocery,1394,85.0,127.26,68,TMP-GK84LW,47.86,2023-08-03,No
11774,Dell Monitor,Whiskas,Grocery,9137,131.15,177.41,109,TMP-RRPV20,19.88,2023-01-01,Yes
11775,LEGO Desk,Nike,Office Supplies,9735,175.45,245.02,114,TMP-BPC6AC,9.82,2021-04-24,No
11776,Nike Toy Car,Sony,Grocery,1696,46.6,72.96,92,TMP-ZU7H73,39.83,2021-09-08,No
11777,HP Laptop,Dell,Beauty,6448,252.53,300.07,71,TMP-C2XQF7,2.76,2023-12-11,No
11778,Nike Headphones,Logitech,Automotive,2680,105.66,230.88,99,TMP-UXVXAX,22.12,2024-08-16,No
11779,LEGO Dog Food,Nike,Clothing,169,251.72,359.88,99,TMP-JCHV52,37.41,2022-09-13,No
11780,LEGO Monitor,Adidas,Grocery,866,78.41,160.63,45,TMP-8B594G,35.54,2023-12-18,No
11781,Whiskas Toy Car,IKEA,Pet Supplies,8524,455.03,701.64,36,TMP-Y7I2E5,1.33,2022-12-18,No
11782,Philips Phone,KitchenAid,Books,2604,32.8,56.27,91,TMP-LXUUTE,13.82,2021-12-21,No
11783,LEGO Lipstick,Samsung,Books,5897,499.38,825.04,16,TMP-4KAW3P,49.95,2018-12-01,No
11784,Whiskas Toy Car,Nestle,Toys,9715,81.44,149.89,119,TMP-FZ9WEN,4.65,2018-05-13,No
11785, Logitech Chair ,Philips,Books,5536,173.21,285.61,38,TMP-FCWXJ8,21.52,2023-09-16,No
11786,Sony Dog Food,Sony,Grocery,7185,202.24,230.76,78,TMP-2J1MNE,35.53,2021-01-07,Yes
11787,Samsung Keyboard,IKEA,Home & Kitchen,1303,338.16,417.59,77,TMP-YPCTE2,15.25,2021-06-13,No
11788,Logitech Mouse,LEGO,BEAUTY,6333,359.22,700.36,37,TMP-OP68IJ,38.34,2022-05-18,No
11789,Nestle Keyboard,Whiskas,Home & Kitchen,759,248.5,391.12,67,TMP-5BW40P,29.95,2022-05-20,No
11790,Dell Printer,Apple,Automotive,3344,158.91,,101,TMP-7CFQRC,7.61,2024-05-21,No
11791,Philips Desk,Apple,Automotive,3313,66.32,74.69,84,TMP-Q7WW1V,49.87,2021-01-09,No
11792,Canon Headphones,LEGO,Furniture,5335,380.61,773.45,35,TMP-G9PPFH,13.33,2018-07-09,No
11793,Dell Toy Car,Nike,Clothing,10138,106.21,187.56,104,TMP-Q3EOKX,32.04,2020-11-24,No
11794,LEGO Football,HP,Beauty,1359,115.68,230.66,112,TMP-X29JE6,15.62,2021-05-13,No
11795,Philips Headphones,Puma,Automotive,9611,486.24,896.75,31,TMP-0KPRNF,39.5,2023-06-20,No
11796,Nike Lipstick,Philips,Sports,5453,472.58,538.45,23,TMP-XRQENU,31.81,2019-11-20,No
11797,KitchenAid Chair,Puma,Beauty,3738,219.83,251.42,60,TMP-UQRYHO,23.68,2025-05-05,Yes
11798,Samsung Dog Food,Canon,Automotive,2519,472.94,576.83,34,TMP-CIVT15,6.82,2026-03-15,Yes
11799,Nike Headphones,Adidas,Electronics,4195,443.25,861.18,40,TMP-JNPZPR,32.78,2018-01-01,Yes
11800,KitchenAid Monitor,Philips,Books,7131,289.22,553.65,18,TMP-NZOPDB,6.73,2021-03-21,No
11801,Canon Laptop,Puma,Furniture,4276,298.48,570.7,20,TMP-TTPTY5,40.72,2022-04-29,No
11802,Sony Laptop,Philips,Automotive,7466,402.04,671.01,33,TMP-4WH3H0,12.13,2019-10-26,No
11803,LEGO Desk,Puma,Books,3188,10.71,14.07,120,TMP-H4L0GX,41.17,2019-03-22,No
11804,Philips Lipstick,Whiskas,Clothing,6470,156.07,274.66,118,TMP-LE8YN1,16.19,2021-10-12,No
11805,Logitech Keyboard,LEGO,Sports,9944,115.96,236.82,46,TMP-PXFX4V,12.68,2024-07-28,No
11806,Puma Toy Car,Nike,Office Supplies,865,266.81,370.33,66,TMP-OE9V3Y,24.72,2022-04-30,No
11807,Puma Mixer,Puma,Toys,1617,333.17,406.43,115,TMP-IKDS9K,40.17,2022-09-22,No
11808,HP Lipstick,LEGO,Clothing,4806,249.39,534.62,30,TMP-95K40W,35.31,2026-02-15,No
11809,Logitech Mixer,Adidas,Furniture,1873,350.47,647.87,25,TMP-UHYBQX,7.25,2018-04-25,No
11810,KitchenAid Printer,Philips,Books,9104,359.1,528.98,39,TMP-5Z1ZH0,4.62,2024-01-17,No
11811,Apple Football,Puma,Clothing,3605,331.19,,39,TMP-BIZ9P0,25.49,2023-04-02,No
11812,Canon Mixer,Adidas,Grocery,1751,169.78,332.46,94,TMP-4YFR3Q,14.35,2024-10-05,No
11813,Sony Lipstick,Nike,Pet Supplies,10344,387.19,851.04,39,TMP-MHCHCA,20.12,2020-07-01,No
11814,Puma Keyboard,IKEA,Furniture,592,37.44,43.03,48,TMP-TPZVS9,39.76,2019-08-11,No
11815,Puma Dog Food,Samsung,SPORT,2422,83.76,95.94,106,TMP-DG7ZLJ,10.93,2018-03-14,No
11816,Dell Book,Nike,Automotive,10317,348.85,404.42,47,TMP-RLR4CX,44.04,2018-01-26,No
11817,Canon Dog Food,KitchenAid,Grocery,8906,,171.96,31,TMP-7UWGZ2,9.72,2024-01-29,No
11818,Canon Bottle,KitchenAid,Books,303,22.76,26.79,109,TMP-ZU4O2P,31.28,2022-05-15,Yes
11819,Sony Headphones,Puma,Beauty,8667,410.75,504.35,34,TMP-I8D50X,42.03,2019-10-23,No
11820,,IKEA,Home & Kitchen,1191,371.22,611.19,38,TMP-924J66,37.4,2019-04-14,No
11821,KitchenAid Headphones,Apple,Clothing,416,329.41,591.48,19,TMP-NY1Z41,29.57,2022-05-16,Yes
11822,Philips Monitor,Canon,Books,4457,20.54,35.35,108,TMP-TYMRKM,17.39,2024-08-20,No
11823,Nestle Monitor,HP,Clothing,5790,22.0,33.2,118,TMP-RZVLDE,18.75,2018-11-10,No
11824,Whiskas Desk,Whiskas,Books,6867,39.11,53.36,94,TMP-HBU5AJ,33.18,2023-07-05,No
11825,Nike Printer,Nike,Clothing,9484,426.7,797.88,24,TMP-BLMT81,40.82,2021-10-26,No
11826,IKEA Monitor,Adidas,Home & Kitchen,2783,209.31,349.87,102,TMP-3VIF1G,42.62,2025-12-16,No
11827,Whiskas Monitor,Adidas,Furniture,7801,112.68,202.15,52,TMP-WLLEYO,6.83,2023-04-19,No
11828,Dell Desk,LEGO,Grocery,9980,193.23,246.37,40,TMP-WWZDU0,18.64,2021-11-25,No
11829,IKEA Monitor,LEGO,Books,5261,68.77,85.32,69,TMP-K8YB5A,21.68,2025-02-27,No
11830,Apple Mouse,Samsung,Beauty,9760,163.44,243.99,91,TMP-5AA7U0,17.04,2025-01-18,No
11831,Logitech Bottle,Logitech,Toys,8427,45.27,79.18,30,TMP-DJ1WQ1,48.61,2023-10-03,No
11832,Puma Mouse,Samsung,Grocery,5826,208.07,384.2,43,TMP-2O88QI,12.24,2019-06-05,No
11833,Logitech Bottle,Sony,Home & Kitchen,2747,149.44,212.22,94,TMP-MHCMVC,2.22,2020-01-20,No
11834,Apple Book,Puma,Home & Kitchen,10006,48.51,76.06,46,TMP-RFMODR,12.78,2023-12-17,No
11835,KitchenAid Lipstick,Nike,Toys,506,128.42,207.51,35,TMP-DVLU2Z,6.53,2024-01-05,No
11836,Apple Keyboard,Apple,Sports,5625,232.17,328.36,76,TMP-XGTYAW,39.22,2021-03-04,No
11837,Nestle Bottle,Apple,Pet Supplies,7774,381.35,658.1,26,TMP-0YZENZ,30.77,2021-12-10,No
11838,HP Bottle,Whiskas,Grocery,719,340.86,460.21,55,TMP-1QGHY2,4.79,2018-07-15,No
11839,KitchenAid Keyboard,Dell,Beauty,2236,136.25,150.89,96,TMP-R3VAEO,22.7,2024-08-06,No
11840,Canon Bottle,HP,Grocery,7279,334.33,493.04,35,TMP-2JFW2W,0.92,2023-02-21,No
11841,Dell Dog Food,LEGO,AUTOMOTIVE,7360,442.1,945.03,20,TMP-PV93P0,34.66,2019-10-12,No
11842,Canon Monitor,Puma,Clothing,5034,27.7,39.47,61,TMP-9VJ93A,10.56,2023-04-17,No
11843,Nestle Lipstick,Canon,Automotive,2211,251.27,481.18,61,TMP-24RI8R,23.99,2021-08-30,No
11844,Logitech Keyboard,Puma,Toys,2463,458.87,782.14,29,TMP-R3D4H2,24.05,2019-04-29,No
11845,Puma Mouse,Apple,Books,8999,496.93,1015.33,32,TMP-3FGQZI,31.63,2020-03-28,No
