order_item_id,order_id,product_id,quantity,unit_price,discount,returned_flag,batch_reference
82542,26270,4233,3,916.9,15.72,No,BATCH-ZSZU6TAX
82543,4977,6176,4,666.47,4.12,No,BATCH-CHSYH0A9
82544,10931,3413,5,336.79,0.04,No,BATCH-3H1JCJ7H
82545,30489,8931,4,1227.11,18.51,No,BATCH-XPSHHD4D
82546,3979,5356,4,639.97,23.06,No,BATCH-72MN3MUX
82547,36893,5285,6,1298.57,31.3,No,BATCH-RLXCHFXU
82548,34633,5622,8,42.24,24.63,No,BATCH-TYGTDEVO
82549,40675,5418,1,45.47,16.14,No,BATCH-1TWNBVXX
82550,40285,12077,4,779.79,33.99,No,BATCH-AFP7X9GW
82551,28689,10306,4,1263.29,2.03,Yes,BATCH-SNOW1K20
82552,41569,3649,7,330.13,7.94,No,BATCH-RMZZ1BIS
82553,46874,11861,7,1376.16,39.71,No,BATCH-BJWCIMXE
82554,15587,7438,8,704.34,1.13,No,BATCH-WYB0ZGHQ
82555,14663,11168,1,928.4,32.98,No,BATCH-X5CSAIQ9
82556,41069,1876,7,1378.68,26.72,No,BATCH-H0FCRAKL
82557,18921,12030,6,1195.16,22.1,No,BATCH-YLFW0YDX
82558,46377,8644,8,269.48,17.33,No,BATCH-MLO2ESKT
82559,20266,7141,7,1105.53,25.34,No,BATCH-8L6P92TX
82560,40314,1655,5,1029.14,24.01,No,BATCH-ZZCWKGZL
82561,18525,8314,5,1004.29,20.27,No,BATCH-ADPN7AMC
82562,24651,9628,3,410.38,20.98,No,BATCH-19JZTFHR
82563,53443,11292,8,156.33,30.32,Yes,BATCH-2TKA9GRK
82564,11460,10653,2,877.72,26.48,No,BATCH-84BO5HRN
82565,28216,6642,4,1418.75,17.99,No,BATCH-86LN0A55
82566,7820,5738,4,605.38,5.74,No,BATCH-N43RVWU9
82567,5302,5568,2,640.4,39.47,No,BATCH-WW45NSCG
82568,22393,8254,7,103.59,14.86,No,BATCH-6IG7ZBGG
82569,6208,10497,1,430.4,37.07,No,BATCH-NRBNQ6YD
82570,10828,9427,4,1131.43,34.71,No,BATCH-DMXX546K
82571,49539,4986,4,509.88,1.34,No,BATCH-VSHJZ389
82572,37874,6822,5,1026.29,5.47,No,BATCH-HGF359LP
82573,14863,2336,6,661.74,21.62,No,BATCH-GMKSLGSE
82574,15900,3713,3,1290.24,7.24,No,BATCH-81VVV8C0
82575,46905,7906,6,49.61,20.39,No,BATCH-DW5MP48H
82576,21881,7027,1,1183.88,33.82,No,BATCH-VLBUSDHG
82577,29119,11216,4,748.42,30.66,No,BATCH-0JKKYHSA
82578,43592,8634,1,299.81,35.16,No,BATCH-IIVRKRT5
82579,5229,272,1,1059.2,0.75,No,BATCH-5LLV7385
82580,6444,7018,7,406.16,26.68,No,BATCH-WBOSW2LV
82581,47238,1125,7,267.75,3.34,No,BATCH-VU0PMAG4
82582,16860,3983,7,1116.58,33.66,No,BATCH-121RNI02
82583,16776,4847,4,1414.27,11.96,No,BATCH-0ZHTTE6I
82584,9339,3163,3,608.84,13.33,No,BATCH-3NG6K3FA
82585,1612,2108,1,1396.97,24.37,No,BATCH-F3V9O6JC
82586,39032,51,5,787.44,14.97,No,BATCH-DQ4UHJHG
82587,15297,1331,4,1444.83,24.84,No,BATCH-SH4AN2SM
82588,24606,5081,4,477.34,12.44,No,BATCH-MX41X2VZ
82589,1729,3048,2,1466.26,12.75,No,BATCH-MTXYZTUD
82590,38267,10629,4,1444.45,21.92,No,BATCH-HLOYHDYR
82591,41580,3743,3,516.01,21.2,Yes,BATCH-P564OXIO
82592,35789,1931,1,1344.29,8.12,No,BATCH-STYZ6LFF
82593,18662,473,1,1151.74,31.75,No,BATCH-F4TUWCYZ
82594,27458,10868,8,916.45,4.16,No,BATCH-507IALT5
82595,3766,6239,8,891.26,23.93,No,BATCH-HIDJ6WKE
82596,40540,6159,6,662.73,19.5,No,BATCH-L14OC7QN
82597,35325,91,4,20.17,13.42,No,BATCH-010TFVLP
82598,21935,10170,6,101.82,25.67,No,BATCH-B7NE4GWH
82599,6361,10103,6,49.42,23.98,No,BATCH-57N4E0W5
82600,46200,9193,5,81.67,6.47,No,BATCH-14EHJ8IY
82601,39010,8386,8,1380.05,16.36,No,BATCH-DTJHL9Q1
82602,11875,11581,1,1051.22,35.59,No,BATCH-0VM3G9WR
82603,1678,363,6,1496.33,30.94,No,BATCH-2I5GECAH
82604,41259,7874,4,1283.13,7.4,No,BATCH-0M7HEH6X
82605,28033,11114,7,437.18,4.05,No,BATCH-T5YQLVIB
82606,22097,10467,5,1184.72,14.89,No,BATCH-2MOD4LNH
82607,52306,5237,8,1159.34,1.36,No,BATCH-P1GPGV62
82608,44128,6744,2,1301.63,31.3,No,BATCH-DCFJ0FQ4
82609,15496,2857,2,502.25,1.88,No,BATCH-4BZ36OMG
82610,37103,9528,1,1313.81,34.43,Yes,BATCH-TTYE39G0
82611,23503,5000,3,14.16,0.16,No,BATCH-XCRWTTR9
82612,3183,12840,6,294.08,3.36,No,BATCH-SXY9L4K3
82613,16451,8911,8,1207.03,2.06,No,BATCH-EUAJFBWK
82614,28942,4112,5,1038.31,7.96,No,BATCH-5ULWVVOO
82615,8566,1776,4,803.92,3.41,Yes,BATCH-2SJ3JVF3
82616,4707,3811,5,1030.41,39.19,No,BATCH-KMV6NJDT
82617,19042,10636,1,346.34,4.98,No,BATCH-IHVG84F5
82618,52705,10492,4,1127.53,25.6,No,BATCH-5FT0HXSL
82619,25772,1662,4,5.18,35.27,No,BATCH-9KHKIRKK
82620,31923,9752,1,434.12,38.49,No,BATCH-M59FPRQI
82621,32951,1350,6,1205.94,36.91,No,BATCH-TDV9WNNJ
82622,10599,11586,6,993.76,11.01,No,BATCH-WS029LFK
82623,12910,640,8,449.81,5.22,No,BATCH-54FPPIIO
82624,51935,3489,1,1461.96,7.76,Yes,BATCH-TFYF5L5O
82625,23623,2635,3,1360.19,23.44,No,BATCH-86EWGP5X
82626,17796,1804,6,569.24,28.87,Yes,BATCH-FO40ZUKE
82627,3714,1749,8,304.82,6.89,No,BATCH-TFEQL9WX
82628,31295,10713,2,643.17,20.81,No,BATCH-DEPYT8PA
82629,25407,531,2,982.18,12.87,No,BATCH-CM309BKU
82630,11971,12031,3,1293.36,26.07,No,BATCH-90V293YL
82631,22229,10236,1,129.0,26.21,No,BATCH-K2N8NN3V
82632,1846,9180,2,150.22,9.66,No,BATCH-23D5YKPE
82633,39954,11157,3,171.07,28.97,No,BATCH-QOG64YRE
82634,19975,3996,3,566.65,0.46,No,BATCH-N7EUF358
82635,43032,8426,5,159.59,31.9,No,BATCH-ONBO0U6Y
82636,21953,3759,1,1073.42,30.9,No,BATCH-TZ5U6T4S
82637,22215,11766,7,595.51,1.11,No,BATCH-21F53G5F
82638,3840,3507,4,747.62,15.91,No,BATCH-5J09V2AQ
82639,17708,10514,4,412.53,17.42,No,BATCH-6XFBY2J1
82640,10558,2446,6,684.24,39.92,No,BATCH-2HYPEZWS
82641,51508,519,5,1369.38,22.63,No,BATCH-9JB67AP0
82642,700,4874,5,975.07,27.44,No,BATCH-FXGMVSKE
82643,30402,11873,5,772.17,32.82,No,BATCH-0RM9IX4M
82644,37583,1306,2,961.53,5.0,No,BATCH-SZTEPPOB
82645,29361,12476,2,933.2,1.46,No,BATCH-LGQ0ASJY
82646,13047,3624,4,1176.8,38.78,No,BATCH-XF58XLTB
82647,44608,3299,1,878.72,8.58,No,BATCH-PI740BXU
82648,41943,4720,7,212.83,6.03,No,BATCH-1YVPP4NR
82649,38737,7636,2,282.74,13.78,No,BATCH-VBKXRHAK
82650,20056,3024,6,340.81,22.22,No,BATCH-75TAN7NJ
82651,21393,11814,3,22.2,1.55,No,BATCH-TLJE10DR
82652,30241,1979,3,239.33,34.98,No,BATCH-2ZOV3659
82653,12010,3208,2,1122.74,32.2,No,BATCH-E9IEEOSR
82654,51450,9749,6,605.95,26.74,No,BATCH-E8PJSIXW
82655,8882,4532,2,221.5,28.53,No,BATCH-9308ILGC
82656,3930,3071,8,400.59,30.13,No,BATCH-9FYV76QW
82657,34510,567,7,290.65,38.28,No,BATCH-VJ37M5TH
82658,3412,11536,2,371.16,18.51,No,BATCH-M3YEGMTO
82659,50085,10292,1,1302.33,15.92,No,BATCH-DA7SRYPP
82660,7904,612,2,1322.31,7.07,No,BATCH-5AYG14TC
82661,21038,7682,2,174.82,22.37,No,BATCH-HVPMCJW5
82662,3836,4023,2,128.73,20.62,No,BATCH-SB59LAUB
82663,20909,4496,2,309.2,7.75,Yes,BATCH-TZU0S4B9
82664,32041,11629,7,1131.71,1.11,No,BATCH-DHFYZ6JH
82665,39331,10515,8,289.25,3.2,No,BATCH-C72O9GXU
82666,14871,114,6,430.52,15.88,No,BATCH-53UGFIGM
82667,31154,6308,3,204.87,4.71,No,BATCH-3MRFRKO6
82668,5182,3154,2,248.21,32.93,No,BATCH-QE4PONNR
82669,16557,2490,5,824.53,5.74,No,BATCH-26KK78HH
82670,21533,7190,5,62.14,31.15,No,BATCH-K6MXPB2T
82671,20469,11898,3,1411.98,4.93,No,BATCH-O7QUR2VD
82672,41689,3817,1,131.09,31.45,No,BATCH-WAWKWGMI
82673,8458,2323,5,1338.62,24.16,No,BATCH-JTDKP1KW
82674,10794,12303,1,1450.16,38.3,No,BATCH-7ZGYYJIE
82675,19955,8174,1,1340.6,18.83,No,BATCH-OXU8KVWA
82676,37159,9988,8,1260.88,17.68,No,BATCH-GJ61WKJ7
82677,43019,11579,7,284.59,15.25,No,BATCH-I3Z7YZCH
82678,33202,6081,2,89.42,34.3,No,BATCH-V1AWN4MG
82679,29774,6726,6,1402.18,13.19,No,BATCH-0GU7XYS7
82680,40940,1055,3,723.01,1.0,No,BATCH-GKJPLG8X
82681,655,7985,6,805.06,26.41,No,BATCH-6M4CI9FA
82682,20668,9422,2,1398.58,19.8,Yes,BATCH-QGPZRRGC
82683,33645,9708,5,95.41,18.61,No,BATCH-CSBO9OZV
82684,52556,3111,3,906.29,18.7,No,BATCH-1TZJJP7N
82685,19817,9266,8,1067.03,28.23,No,BATCH-CLG38CNX
82686,14481,2772,4,956.73,32.94,No,BATCH-73NYZJNZ
82687,48796,7247,2,322.62,32.06,No,BATCH-ZL09HXEV
82688,46006,7630,7,19.09,9.64,No,BATCH-60EXIY7P
82689,29774,5167,1,1244.79,13.85,No,BATCH-9V9LUA2T
82690,29887,1599,5,1304.15,8.27,No,BATCH-V48HJNQF
82691,46757,8211,2,617.93,35.53,No,BATCH-3VKOF96K
82692,1455,68,5,919.04,12.16,No,BATCH-JAXCD5TF
82693,48942,8003,4,1339.93,16.53,No,BATCH-BCJWA3YT
82694,38666,9886,3,582.47,16.74,No,BATCH-VQG0NS2X
82695,28351,6530,6,867.6,19.79,No,BATCH-A7WTZYRX
82696,22479,2505,8,109.67,15.55,No,BATCH-1STFVMZS
82697,13516,5581,2,820.28,0.42,No,BATCH-CRTRF4LV
82698,18766,3327,6,1348.43,9.61,No,BATCH-0FMYGM12
82699,47135,4503,4,815.88,17.34,No,BATCH-J0C646TY
82700,44797,11005,4,1040.5,3.21,No,BATCH-TG6EMT8X
82701,48870,9908,5,440.23,5.79,No,BATCH-VZI8NROS
82702,38579,12342,8,381.32,11.94,No,BATCH-DAOK7RI2
82703,20952,2814,7,791.41,28.57,No,BATCH-4FFA6ODC
82704,38545,4768,3,138.67,4.16,No,BATCH-GPM0YCAP
82705,1803,7916,1,571.06,38.4,No,BATCH-PVIS15XE
82706,18564,10328,2,1111.88,6.64,No,BATCH-TFX5MLPH
82707,26699,6223,8,478.31,22.71,No,BATCH-0ILJG7YB
82708,35320,6715,8,274.5,34.3,Yes,BATCH-JOMLRR3M
82709,20656,610,3,1466.27,32.09,No,BATCH-LTSP4Z45
82710,22494,1742,3,1034.39,12.66,No,BATCH-ZE1E2V0G
82711,36363,1171,5,233.12,24.76,No,BATCH-E5SR1XRP
82712,28059,10924,5,586.02,32.32,No,BATCH-DEMN3UQH
82713,3549,6525,1,1058.1,21.35,No,BATCH-XWUAISW4
82714,34330,5693,1,998.57,0.14,No,BATCH-754UMKEI
82715,3825,11192,7,298.24,20.17,No,BATCH-H1WJF4CT
82716,31603,74,2,400.36,8.39,No,BATCH-N330FEAO
82717,28155,1437,3,1147.56,25.34,No,BATCH-AIGO8O8H
82718,14156,3164,2,264.24,32.97,No,BATCH-50TWAKPV
82719,45026,1292,2,23.73,26.07,No,BATCH-RG7MGKGH
82720,23047,10718,8,1441.85,39.28,No,BATCH-CZE779EK
82721,38621,6786,5,585.89,36.34,No,BATCH-IB37S6IF
82722,38556,3059,2,1244.35,16.89,No,BATCH-4RIF3DKS
82723,49413,613,7,58.62,22.89,No,BATCH-DSM31UHQ
82724,40891,6055,3,1442.59,1.97,No,BATCH-YSYQTBXT
82725,30808,6525,8,198.53,26.73,No,BATCH-PML0VQ10
82726,32900,1182,4,1025.15,15.69,No,BATCH-GLCZ2TNQ
82727,46471,2396,6,1343.46,23.16,No,BATCH-K16JWNXN
82728,18743,11847,2,556.95,34.87,No,BATCH-818L41OR
82729,18072,11342,8,555.58,0.39,No,BATCH-CH2R7H0N
82730,33730,952,6,1254.37,19.98,Yes,BATCH-LNVTJCRF
82731,2199,8998,3,1286.22,37.64,No,BATCH-4NYQQZ9V
82732,35324,11597,3,556.07,36.59,No,BATCH-07GNKJ9L
82733,26947,115,8,472.83,23.99,No,BATCH-FYIVJ3GR
82734,40588,9672,2,385.22,9.35,No,BATCH-5GSCEI2K
82735,14740,778,3,683.34,39.05,No,BATCH-01UM171L
82736,35740,3661,3,561.21,11.26,No,BATCH-1M9CK02W
82737,11936,4004,1,1001.28,22.04,No,BATCH-51RBXHJ9
82738,9918,11399,1,373.45,4.15,No,BATCH-IBO5LOVL
82739,2068,620,2,917.56,25.75,Yes,BATCH-5SG41IVL
82740,20510,2359,4,1471.19,2.06,Yes,BATCH-YXQS1G9S
82741,7242,6013,4,297.62,17.15,No,BATCH-Q72TN1O5
82742,28533,7671,2,440.13,14.15,No,BATCH-OYM9DYZI
82743,1663,10208,1,616.93,19.06,No,BATCH-O8PJ926I
82744,4601,2294,8,456.65,34.99,No,BATCH-KAF5LRVT
82745,27279,10141,7,1413.48,18.35,No,BATCH-MONB9Y4Z
82746,9968,10333,-2,1406.58,19.27,No,BATCH-EU1AU6E0
82747,13417,12136,7,914.96,26.35,No,BATCH-AWCZN1U8
82748,50920,3007,2,632.7,2.26,No,BATCH-AOWWR4XK
82749,27062,10214,8,1477.93,28.54,No,BATCH-BV72ZTYZ
82750,47927,7247,1,1443.33,20.37,No,BATCH-TZDBM10X
82751,34066,7781,5,1452.49,28.52,No,BATCH-OZM91EQX
82752,9276,2897,3,128.74,2.04,No,BATCH-JTKH99LY
82753,10241,191,5,419.81,28.46,No,BATCH-DE71W5MV
82754,24337,6136,7,1477.35,4.54,No,BATCH-WM1XSO4R
82755,15192,11369,5,451.69,33.32,No,BATCH-OCPR4QNM
82756,51813,8719,2,452.53,17.55,No,BATCH-7UN5VPDE
82757,37666,3703,7,1158.6,31.48,No,BATCH-V2BJSI8J
82758,51699,10783,2,922.38,2.08,No,BATCH-O8FNHCO6
82759,45613,7631,6,570.71,2.04,No,BATCH-Z64RDANF
82760,20426,11648,8,606.78,27.59,Yes,BATCH-YJINQZT2
82761,30516,3772,4,35.97,22.88,No,BATCH-D2VS8UWM
82762,44578,6328,3,314.61,10.68,No,BATCH-9LWIPC59
82763,3546,2203,8,947.84,27.84,No,BATCH-UPSHVSEQ
82764,28324,6125,6,1455.39,19.8,No,BATCH-P79I6MTS
82765,38029,9887,6,323.31,1.92,No,BATCH-V42N7UJT
82766,48775,4731,2,197.76,14.53,No,BATCH-5ICRY472
82767,18025,287,1,970.49,6.18,No,BATCH-J1XEK56J
82768,22898,1265,8,33.7,9.72,Yes,BATCH-J1PG2AQK
82769,12699,6054,4,1074.48,27.26,No,BATCH-J7YNF272
82770,44347,6841,6,329.03,19.53,No,BATCH-T9LS9181
82771,28564,10557,8,1046.84,0.34,No,BATCH-R9XDMP0V
82772,12015,3137,1,584.77,39.81,No,BATCH-JC4O0XXG
82773,22483,7237,1,1003.75,25.5,Yes,BATCH-NHKCHULL
82774,18038,6379,5,18.31,15.67,No,BATCH-GAQUF2WC
82775,31129,10799,3,585.63,21.97,No,BATCH-XK39AVS5
82776,35138,5214,5,293.16,34.19,No,BATCH-G04GNFRX
82777,33627,239,3,210.34,38.82,No,BATCH-YY26BY00
82778,39636,5674,2,486.47,8.4,No,BATCH-RPGYBDA6
82779,16142,10891,7,1209.96,27.28,No,BATCH-K8TNI9WF
82780,3249,11054,6,616.62,16.59,No,BATCH-HUZE8LRZ
82781,25930,11498,1,434.93,26.82,No,BATCH-QHBCXBIN
82782,35891,3869,1,1479.52,35.45,No,BATCH-X566DBMN
82783,37158,10040,5,1017.89,31.67,No,BATCH-QHL0KTVR
82784,38977,6682,6,936.9,26.51,No,BATCH-8CHQ5NGZ
82785,20228,3229,7,1142.89,34.12,Yes,BATCH-6GXE1IHB
82786,18901,6624,5,222.17,8.11,No,BATCH-QRXXWKOR
82787,20847,2945,5,319.5,17.25,No,BATCH-5ZRG3U3A
82788,29853,4757,1,1162.11,11.55,No,BATCH-7AESCVLH
82789,26722,11450,4,1432.81,38.49,No,BATCH-2JE6OIKU
82790,42406,4909,6,1487.34,9.85,No,BATCH-BNU1O163
82791,18749,11405,4,732.05,3.04,No,BATCH-JXDKI9GW
82792,15060,4250,3,1286.35,0.92,No,BATCH-3G6HBSTX
82793,2083,2586,3,1480.54,4.16,No,BATCH-47IRKN3I
82794,24315,5523,4,1463.23,9.98,No,BATCH-9SLIXSS4
82795,4566,10006,5,502.2,21.42,No,BATCH-652DWVKE
82796,15501,10484,6,601.43,35.64,No,BATCH-8CLP2TZT
82797,2651,6060,8,318.02,26.62,No,BATCH-NZXVHQEF
82798,12447,5586,8,498.5,3.9,No,BATCH-4QMLWAS2
82799,30427,4448,7,1229.84,10.75,No,BATCH-IRCJ3Q05
82800,2529,6409,2,1482.35,21.3,No,BATCH-ICRNCCDD
82801,4425,3385,5,892.41,34.24,No,BATCH-MQ62RW1Z
82802,8403,1695,2,642.81,5.81,No,BATCH-ZRHSCVH9
82803,20005,4570,8,1463.11,9.1,No,BATCH-7B0IAIT3
82804,40704,6373,6,990.49,31.03,No,BATCH-GUHS154A
82805,22017,7512,5,119.84,15.78,No,BATCH-JJO8033Z
82806,39815,6812,4,1069.11,15.42,No,BATCH-K1H23BWO
82807,39712,10123,6,1305.02,16.42,No,BATCH-9J6NLVSS
82808,24790,2129,6,1073.25,0.88,No,BATCH-7MXG21IN
82809,45640,7759,1,293.59,17.36,No,BATCH-M8C95GV2
82810,16429,8571,7,406.95,10.56,No,BATCH-BE0WOJZW
82811,39095,4768,3,113.34,19.58,No,BATCH-U5BE48S2
82812,42914,11992,4,29.04,8.06,No,BATCH-0NTB16HB
82813,34281,2230,5,730.45,5.82,No,BATCH-S0WF4SWX
82814,46268,1582,4,908.44,13.13,No,BATCH-PJW3D5S3
82815,12167,9238,4,1453.14,27.75,No,BATCH-IUH3SBT1
82816,15340,6872,2,224.87,34.68,No,BATCH-L547MTH7
82817,5615,393,1,903.44,3.0,No,BATCH-BQHAGEKJ
82818,44315,1150,4,1231.64,14.05,No,BATCH-ZPGG3IUW
82819,20541,11043,2,520.96,15.63,No,BATCH-GQ55OR9L
82820,25194,11626,8,83.72,2.55,No,BATCH-I47Z06M6
82821,27113,1203,5,183.68,9.85,No,BATCH-GD7QMQA8
82822,39528,7091,6,435.63,30.19,No,BATCH-R2OJUGOF
82823,47044,10611,3,1471.13,38.36,No,BATCH-NEXDSUQI
82824,15826,9454,1,694.31,1.13,No,BATCH-579DFU2T
82825,8686,9708,5,1200.7,39.0,No,BATCH-0W1G95AS
82826,32370,4389,6,1310.78,1.97,No,BATCH-54AGEIFZ
82827,18246,3205,6,786.36,19.18,No,BATCH-PS3XBZC2
82828,10079,781,3,279.13,29.22,No,BATCH-2MKG7CBR
82829,46710,2107,3,1382.78,1.76,No,BATCH-J4WP4RJ5
82830,13796,4872,3,34.76,36.02,No,BATCH-1HLKJ29A
82831,32933,6905,3,124.25,2.25,No,BATCH-3DUX7PPT
82832,26974,7380,5,1148.89,20.47,No,BATCH-5V2LE1ET
82833,8770,6829,4,1100.59,38.77,No,BATCH-R00OPR1Y
82834,2036,4572,5,1190.6,39.54,No,BATCH-OPGSXQGD
82835,21107,11407,2,1014.74,2.77,No,BATCH-HBTPXHDB
82836,26450,4062,8,923.55,22.81,No,BATCH-D5JKXDKF
82837,36910,1912,4,1287.08,18.65,No,BATCH-MZLDGFQ5
82838,10105,6568,4,385.95,26.87,No,BATCH-6LPH02KF
82839,9231,9045,2,1342.53,32.16,No,BATCH-UNXE8WSC
82840,30867,10980,2,1313.57,31.55,No,BATCH-Y4O3V0LY
82841,3030,234,8,759.47,0.69,No,BATCH-6CVFRY4T
82842,36984,3904,7,324.28,34.07,No,BATCH-S1NZHRF4
82843,36064,10073,2,281.17,3.73,No,BATCH-GQ9M13KD
82844,38949,10014,2,564.6,29.78,No,BATCH-L3QJ9ACU
82845,14960,6858,7,693.21,8.09,No,BATCH-35MS3UF1
82846,36872,10080,6,1064.63,4.51,No,BATCH-98ZOAEKN
82847,29002,770,2,393.35,14.11,Yes,BATCH-X544CE14
82848,40891,4255,3,698.95,18.9,No,BATCH-53084KJI
82849,35985,7211,4,196.7,25.47,No,BATCH-7E3RGV4Y
82850,4287,10126,5,249.2,24.69,No,BATCH-MXRQCSRW
82851,28784,6450,3,614.96,21.41,No,BATCH-D3QY08DD
82852,13439,3199,8,693.99,22.23,Yes,BATCH-9YZ0K180
82853,16325,4137,5,655.36,8.46,No,BATCH-7PH7EJ7F
82854,9584,4403,7,1212.36,26.49,No,BATCH-EQKDIK69
82855,7508,6995,7,1070.73,27.07,No,BATCH-382E9CX3
82856,285,6674,3,1164.42,26.29,No,BATCH-V3WU1D8W
82857,5042,212,5,1199.57,4.82,No,BATCH-U8BWM3JI
82858,37418,6059,4,439.12,18.61,No,BATCH-XATAXQZL
82859,40189,7895,4,1316.08,3.08,No,BATCH-IEYZE3UJ
82860,18068,4842,4,1250.67,26.43,No,BATCH-4LYUVS4Z
82861,14915,4819,6,1058.52,2.3,No,BATCH-YR5TN9FM
82862,47714,11327,2,1157.66,36.66,No,BATCH-T5IMCYRS
82863,34540,7194,7,243.79,38.19,No,BATCH-9LXJUHCJ
82864,14362,8413,2,1260.67,31.79,No,BATCH-J0D2VM6N
82865,52344,6412,8,651.08,36.29,No,BATCH-MVFZ0D7T
82866,8328,2406,1,790.21,32.94,Yes,BATCH-FN8MTJ5Z
82867,34582,5654,3,516.12,14.37,No,BATCH-B9H2U8PG
82868,18553,7186,5,81.95,10.61,No,BATCH-41YO5M8V
82869,52493,9136,8,185.89,24.39,No,BATCH-EMDMTHAM
82870,29522,2422,3,1495.75,30.88,No,BATCH-IUNY0FSG
82871,47106,5731,1,616.95,4.18,No,BATCH-8SH4UI4R
82872,16479,5676,3,808.02,24.67,No,BATCH-8TRQJ301
82873,23926,10121,1,1270.3,5.95,No,BATCH-SUWM0HYS
82874,12413,5605,1,874.53,5.27,No,BATCH-P0I7N40K
82875,50002,7130,7,35.07,16.86,Yes,BATCH-9TK3SJKJ
82876,42999,3433,7,1036.92,19.81,No,BATCH-4DBUNEPF
82877,10783,4522,6,1047.41,23.99,No,BATCH-O89IVTEK
82878,8504,6751,4,284.79,4.49,No,BATCH-E8I3VCUG
82879,49641,7694,2,881.76,12.31,No,BATCH-GJJK76G4
82880,25653,5342,3,721.23,29.67,No,BATCH-K7CMUDDK
82881,35511,6105,7,1158.08,30.82,No,BATCH-G3XLH9YT
82882,30098,9158,8,158.65,26.28,No,BATCH-XZBAFQA2
82883,15345,3379,2,481.69,26.73,No,BATCH-8SWB44PG
82884,10909,1228,8,813.08,21.03,No,BATCH-PL2M95ZC
82885,50459,7249,5,1411.38,31.44,No,BATCH-3A30I0VQ
82886,15540,10126,7,1201.64,31.3,No,BATCH-ZL5S3MD8
82887,43666,4974,3,1329.98,32.28,No,BATCH-YDFU3RTN
82888,9159,5490,6,724.07,36.23,No,BATCH-5RGF55GF
82889,6216,10105,7,43.25,31.57,No,BATCH-T26HNKIC
82890,16072,9281,1,245.62,17.04,No,BATCH-VJCTOZ2O
82891,1480,4000,8,240.72,0.64,No,BATCH-2YXMCBKR
82892,4468,6542,5,156.53,34.37,No,BATCH-MQWJ0FL5
82893,32335,12547,2,643.13,27.61,No,BATCH-T2AU1Q5O
82894,12042,307,1,415.53,28.21,No,BATCH-3J89ZGCN
82895,2977,3574,6,231.55,22.88,No,BATCH-XBMJLQ8L
82896,22959,6472,5,312.07,11.24,No,BATCH-5AJ811NX
82897,17097,2012,6,393.3,10.28,No,BATCH-DZAW07TS
82898,12560,8256,1,741.02,15.58,No,BATCH-V04LZQBX
82899,25493,3157,6,234.52,15.34,No,BATCH-3V3DCDZX
82900,33175,8929,2,732.43,39.91,No,BATCH-7S5DS4UE
82901,23267,1113,3,321.13,2.77,No,BATCH-JMNGFCS0
82902,2575,8792,6,791.16,21.8,No,BATCH-YQA29L63
82903,43856,5481,1,702.74,12.26,No,BATCH-6GD2QURK
82904,24439,8843,2,894.76,7.82,No,BATCH-II4IDH0V
82905,46450,781,4,409.27,14.59,No,BATCH-4A9FWAME
82906,49720,395,4,236.42,23.01,No,BATCH-AI1K0F6J
82907,24901,7865,3,262.98,28.58,No,BATCH-HURZSVFM
82908,47568,200,7,668.78,36.48,No,BATCH-MJPZ4Z4N
82909,39919,1913,4,880.69,31.61,No,BATCH-DY7UG09W
82910,38837,316,5,980.39,16.94,No,BATCH-NU9XUVXY
82911,12710,3635,5,463.47,35.96,No,BATCH-N8MENSAS
82912,6617,6924,3,959.7,27.34,No,BATCH-Y1ZHXWKG
82913,11375,7223,6,213.76,2.54,No,BATCH-Y1C9JK3W
82914,22677,9671,5,418.84,12.15,No,BATCH-FNYULCUK
82915,22566,1368,8,696.14,23.8,No,BATCH-NL0KJ0ER
82916,32465,3528,3,944.02,27.96,No,BATCH-KSEVUBSO
82917,49085,11022,2,1298.53,23.34,No,BATCH-JWGBSDJR
82918,34330,7491,1,435.1,27.09,No,BATCH-LIW6J3ZA
82919,27805,388,8,895.31,4.26,No,BATCH-3T8LVMWH
82920,16816,4437,8,624.75,12.82,No,BATCH-KR724BL4
82921,15691,8221,4,942.54,38.5,No,BATCH-V2IO6RB6
82922,17181,10564,8,1218.6,0.73,No,BATCH-PGX9FF39
82923,46793,4962,5,986.0,25.45,No,BATCH-KHIDHM9T
82924,43994,2837,2,1485.27,18.06,No,BATCH-Z76B4YGS
82925,6608,426,1,1219.28,16.0,No,BATCH-IY8ZZGFC
82926,23023,6745,6,361.75,10.87,No,BATCH-AN5HBR0E
82927,12037,3934,2,798.4,21.32,No,BATCH-6VSZVFYI
82928,22735,6757,3,967.69,39.95,No,BATCH-HTO2BE6P
82929,10009,9394,7,458.77,15.39,No,BATCH-OJBDIWQY
82930,14735,2268,6,842.19,5.27,No,BATCH-0Q83R6T0
82931,17295,7599,7,1075.51,19.75,No,BATCH-SFKBXEIO
82932,26962,6111,7,1029.35,9.37,No,BATCH-Z0B90PAM
82933,8719,1728,8,580.34,17.71,No,BATCH-L0ZOXXMU
82934,20528,3413,5,1070.38,15.97,No,BATCH-M2NQTCUJ
82935,10923,10413,7,278.8,36.92,No,BATCH-4B3G9GL9
82936,41713,7045,7,462.28,32.95,No,BATCH-AY7RZ8UL
82937,44745,4936,8,198.36,38.71,No,BATCH-2D2T1BQC
82938,17742,5160,5,1150.78,8.41,No,BATCH-K21VC2NP
